num_leds,wavelengths,auc_mean,auc_std,balanced_acc
4,"[np.int64(530), np.int64(570), np.int64(710), np.int64(830)]",0.8686181633649539,0.027909088213032413,0.8013433336342883
4,"[np.int64(510), np.int64(630), np.int64(670), np.int64(810)]",0.8685950595721149,0.024951635474234773,0.7973379465418133
4,"[np.int64(530), np.int64(570), np.int64(690), np.int64(710)]",0.8685539762589588,0.026121756805339742,0.8144773273486304
4,"[np.int64(530), np.int64(590), np.int64(650), np.int64(950)]",0.8683193144632172,0.02525905202460144,0.8029688124750101
4,"[np.int64(530), np.int64(570), np.int64(670), np.int64(830)]",0.8682793182228814,0.02904485697186011,0.8023411065681255
4,"[np.int64(510), np.int64(610), np.int64(670), np.int64(810)]",0.8680933370160984,0.026104736102011625,0.8072988009097436
4,"[np.int64(510), np.int64(610), np.int64(690), np.int64(710)]",0.868070088163703,0.022430817883732395,0.811284410966796
4,"[np.int64(510), np.int64(630), np.int64(670), np.int64(850)]",0.8680609301868902,0.023574860693411203,0.8054816782964235
4,"[np.int64(510), np.int64(630), np.int64(670), np.int64(790)]",0.8680521907855443,0.024330505014438987,0.7957255807354479
4,"[np.int64(510), np.int64(630), np.int64(690), np.int64(830)]",0.8680520972833001,0.02201982004099697,0.8111858482413485
4,"[np.int64(510), np.int64(610), np.int64(690), np.int64(910)]",0.8679340520108069,0.022855521062359236,0.8045823606041456
4,"[np.int64(510), np.int64(610), np.int64(690), np.int64(930)]",0.8677032063300215,0.022262808396795612,0.8029232393064281
4,"[np.int64(550), np.int64(570), np.int64(690), np.int64(830)]",0.8675052979070632,0.022604533054594297,0.8021693473148375
4,"[np.int64(510), np.int64(610), np.int64(670), np.int64(790)]",0.867419788793985,0.02520254996596529,0.8046414767426363
4,"[np.int64(510), np.int64(630), np.int64(690), np.int64(790)]",0.8673386166121014,0.022411339660948066,0.8063012429436827
4,"[np.int64(550), np.int64(570), np.int64(690), np.int64(810)]",0.8673378004336337,0.02354900609925752,0.8022024523523925
4,"[np.int64(530), np.int64(590), np.int64(670), np.int64(750)]",0.8672563372587847,0.02639384822630544,0.8069220698817248
4,"[np.int64(530), np.int64(590), np.int64(690), np.int64(730)]",0.8671828217746909,0.025180041634841027,0.8038685601028405
4,"[np.int64(530), np.int64(570), np.int64(710), np.int64(810)]",0.8671762399157832,0.028697918028590525,0.8013499976353545
4,"[np.int64(510), np.int64(610), np.int64(690), np.int64(950)]",0.8671392287564388,0.022031255034194983,0.8029102337559599
4,"[np.int64(550), np.int64(570), np.int64(670), np.int64(870)]",0.866899983603027,0.02277778674275736,0.7997369869256599
4,"[np.int64(530), np.int64(610), np.int64(690), np.int64(750)]",0.8668689941629781,0.019403056392285026,0.7981778256439359
4,"[np.int64(530), np.int64(570), np.int64(710), np.int64(850)]",0.8668646563579306,0.02806867189277704,0.8052958386537858
4,"[np.int64(550), np.int64(570), np.int64(670), np.int64(830)]",0.8668014741825972,0.02433742079094128,0.7989967453878664
4,"[np.int64(510), np.int64(630), np.int64(690), np.int64(710)]",0.8667295761999423,0.02238073664903605,0.8073459863366482
4,"[np.int64(530), np.int64(590), np.int64(670), np.int64(730)]",0.8667255730804977,0.02674057969329279,0.8078345006083589
4,"[np.int64(550), np.int64(570), np.int64(670), np.int64(850)]",0.8666537240335966,0.023338984373661487,0.7997700919632147
4,"[np.int64(550), np.int64(570), np.int64(670), np.int64(930)]",0.866571802959907,0.019103698061415823,0.7958040439738083
4,"[np.int64(510), np.int64(630), np.int64(670), np.int64(870)]",0.8665181562657741,0.022971822990574303,0.8054289037073342
4,"[np.int64(530), np.int64(570), np.int64(690), np.int64(750)]",0.8664678739047261,0.024997374666242446,0.8029630083450492
4,"[np.int64(510), np.int64(630), np.int64(670), np.int64(770)]",0.866381308303674,0.023745662289726962,0.797265394917302
4,"[np.int64(510), np.int64(610), np.int64(690), np.int64(770)]",0.8660984937260343,0.02354118199534241,0.8105182658119547
4,"[np.int64(550), np.int64(570), np.int64(690), np.int64(710)]",0.8659744293558038,0.0227043571867525,0.8088258245089062
