num_leds,wavelengths,auc_mean,auc_std,balanced_acc
4,"[np.int64(550), np.int64(830), np.int64(850), np.int64(870)]",0.9297498813478878,0.02259639424000594,0.9328998576174655
4,"[np.int64(490), np.int64(630), np.int64(850), np.int64(870)]",0.9297403891789274,0.02487276747491457,0.9094869482676792
4,"[np.int64(470), np.int64(830), np.int64(850), np.int64(870)]",0.929733744660655,0.02089782978478043,0.9248300901756051
4,"[np.int64(510), np.int64(750), np.int64(850), np.int64(870)]",0.9297228286663503,0.028210051494614776,0.9161789273849074
4,"[np.int64(450), np.int64(490), np.int64(850), np.int64(870)]",0.9296777408637874,0.03163551868345889,0.9087892738490744
4,"[np.int64(550), np.int64(770), np.int64(850), np.int64(870)]",0.9296606549596582,0.02772005111876628,0.9150688182249643
4,"[np.int64(530), np.int64(750), np.int64(850), np.int64(870)]",0.9296373991457048,0.027940297747899495,0.916516373991457
4,"[np.int64(490), np.int64(750), np.int64(850), np.int64(870)]",0.9296345514950166,0.026569932774345308,0.9138941623160892
4,"[np.int64(610), np.int64(710), np.int64(850), np.int64(870)]",0.9296231608922639,0.027117202112413613,0.9111903179876603
4,"[np.int64(470), np.int64(730), np.int64(850), np.int64(870)]",0.9296222116753678,0.023852623064542108,0.9090915994304698
4,"[np.int64(530), np.int64(570), np.int64(850), np.int64(870)]",0.9296179401993356,0.029261178103248554,0.9139639297579496
4,"[np.int64(710), np.int64(750), np.int64(770), np.int64(850)]",0.9296150925486474,0.01706496135143406,0.8928647365923114
3,"[np.int64(710), np.int64(850), np.int64(870)]",0.9295723777883247,0.02544197971456979,0.9124466065495966
4,"[np.int64(490), np.int64(590), np.int64(850), np.int64(870)]",0.9295486473659231,0.02704429975316014,0.9144755576649264
4,"[np.int64(730), np.int64(750), np.int64(770), np.int64(830)]",0.9295420028476507,0.018656198144055714,0.8948528713811106
4,"[np.int64(590), np.int64(630), np.int64(850), np.int64(870)]",0.9295358329378264,0.027057924811826124,0.918813004271476
4,"[np.int64(470), np.int64(670), np.int64(850), np.int64(870)]",0.9295064072140485,0.02213100012508831,0.910266255339345
4,"[np.int64(570), np.int64(850), np.int64(870), np.int64(930)]",0.9294831514000949,0.02589820239250692,0.9253825344091124
